10 50 12751 602 6 486 6 69 10 459 4 233 6 549 8 617 10 392 10 356 2 163 3 135 10 650 5 42 1 405 8 759 1 440 10 676 7 576 4 756 6 550 8 922 10 577 10 411 8 767 9 573 1 996 4 430 10 368 3 966 5 991 6 906 2 653 2 277 9 289 5 298 6 288 9 204 7 510 1 939 6 680 2 56 7 837 8 588 4 70 4 670 2 531 7 113 6 460 2 284 8 933 5
11 50 13585 395 1 578 1 540 9 509 7 780 2 575 8 561 2 745 6 833 10 786 6 533 4 708 8 524 9 351 1 556 5 998 10 665 5 872 7 675 3 723 6 456 9 963 6 412 8 132 4 357 9 839 9 332 9 308 5 699 8 478 5 292 5 309 1 428 5 76 2 939 3 967 8 196 5 999 5 466 5 86 5 852 9 35 9 976 4 169 3 340 2 279 5 472 9 674 8 106 5 627 1
12 50 13944 152 6 886 6 916 2 303 2 454 10 647 7 508 1 168 3 414 8 287 5 851 5 323 6 25 10 53 10 988 3 713 3 980 10 821 1 852 2 277 3 680 3 450 1 452 5 126 9 923 1 990 10 582 2 435 6 673 9 815 1 879 5 561 8 737 4 631 9 12 3 98 4 375 10 748 9 936 6 581 8 227 10 99 10 206 4 563 5 871 5 978 1 491 10 529 8 625 9 998 6
13 50 13002 732 7 932 6 257 9 116 4 916 8 61 3 820 1 384 5 214 8 421 6 872 10 537 5 640 7 294 6 575 1 252 8 89 3 115 5 213 10 888 8 278 10 622 7 810 6 473 6 655 6 163 9 995 9 593 6 886 2 42 8 205 9 616 7 814 3 599 5 200 8 672 2 52 10 661 9 945 6 63 10 199 1 536 9 533 4 716 10 827 9 649 1 807 5 417 2 929 7 719 8
14 50 11138 796 2 979 7 862 2 255 8 27 10 347 7 610 4 826 5 107 3 264 3 1 5 963 9 529 1 483 7 449 1 936 5 294 7 443 7 258 10 664 6 719 10 565 10 596 2 174 2 634 10 987 6 54 9 144 4 32 8 742 10 178 9 76 4 295 1 330 4 272 4 892 2 355 6 21 10 197 7 4 2 336 10 167 9 938 2 674 1 640 5 801 9 228 2 90 10 322 5 721 5
15 50 11467 588 2 669 5 83 1 591 9 974 4 316 3 290 6 252 2 729 3 495 5 759 9 304 1 730 4 424 5 474 8 14 6 758 9 970 8 351 10 701 5 265 5 116 10 619 7 48 1 9 4 267 10 182 10 222 2 323 5 338 9 734 1 36 1 111 5 571 2 954 3 288 8 638 3 889 6 822 8 798 10 181 6 301 2 985 4 625 10 518 2 160 3 665 5 94 5 199 4 504 6
16 50 12626 875 1 275 8 961 2 99 8 679 10 428 4 933 9 431 6 414 2 676 7 601 8 391 5 723 8 345 6 105 8 24 10 920 8 609 10 532 9 127 10 338 4 656 10 694 6 459 9 103 6 479 2 928 3 455 7 617 10 902 6 215 3 735 5 841 4 396 9 92 7 588 7 612 10 42 9 637 1 279 1 38 7 822 7 381 6 114 9 468 5 164 4 599 8 898 1 863 5 689 6
17 50 12417 602 8 302 5 837 4 966 5 196 4 267 3 353 9 549 3 716 4 82 5 380 7 569 8 847 8 768 9 463 8 15 6 788 8 332 4 11 9 801 8 893 7 790 7 507 1 329 3 56 2 757 6 359 7 413 5 495 3 265 9 692 1 724 9 651 5 455 3 704 5 571 8 673 10 544 10 402 4 458 8 510 3 48 7 657 2 681 1 868 9 233 1 64 1 501 10 165 3 525 1
18 50 12226 83 2 444 5 367 3 548 3 376 5 280 5 249 7 423 8 930 3 798 9 443 10 999 8 93 1 328 9 364 2 732 8 676 5 944 2 149 2 336 4 496 5 408 7 293 3 354 2 285 1 723 10 533 1 289 7 924 6 585 9 820 6 436 5 842 10 888 10 223 4 513 10 190 3 166 3 455 1 56 1 374 8 522 6 851 1 882 4 778 8 412 7 134 9 975 10 331 5 152 6
19 50 10975 829 4 95 3 739 9 259 2 985 10 335 4 223 10 316 5 473 1 163 10 852 1 775 3 554 10 332 6 66 6 141 6 409 5 699 9 516 7 460 2 658 4 965 1 385 3 265 7 73 9 147 7 890 1 679 5 22 2 30 9 197 10 685 7 756 5 456 1 43 5 122 1 61 9 933 5 71 9 302 5 328 10 771 9 720 1 363 4 392 2 711 3 216 10 668 2 475 1 345 1
20 50 13511 412 5 801 2 329 6 624 7 899 9 556 8 241 6 769 2 838 2 581 6 618 5 313 7 513 5 463 5 959 4 918 3 356 10 683 1 743 9 851 3 467 8 454 2 317 7 132 10 754 2 275 1 909 8 360 1 202 2 927 2 377 4 514 3 963 8 685 8 106 6 622 4 435 5 866 1 273 7 633 6 60 9 749 10 846 10 92 9 18 10 10 2 775 4 176 2 778 3 780 5
21 50 11756 855 3 100 1 920 2 906 8 834 3 680 3 383 9 290 2 91 9 475 8 950 6 321 7 281 7 398 8 81 9 75 5 584 4 568 3 727 3 123 1 755 4 5 8 152 4 331 4 334 5 702 6 992 4 712 2 870 1 682 1 342 6 237 5 804 9 7 6 253 9 406 3 520 8 569 10 151 4 204 9 350 10 952 4 799 3 655 1 106 2 338 10 394 1 160 10 769 3 319 1
22 50 11835 818 3 22 7 161 3 878 7 581 3 655 1 362 7 904 3 371 10 613 6 23 2 857 6 443 6 815 3 428 5 65 8 430 8 324 2 660 3 708 3 338 5 523 1 321 8 563 3 39 8 870 1 829 8 476 3 93 2 185 3 479 1 470 8 38 5 849 10 698 9 642 5 623 6 85 5 645 10 337 5 527 8 95 5 635 2 330 9 915 6 303 5 467 2 652 6 269 3 257 6
23 50 12269 761 10 735 7 436 9 435 7 147 1 274 3 668 10 514 7 338 1 862 1 525 10 764 9 888 2 733 4 349 5 394 8 579 10 136 7 623 10 323 9 883 8 714 2 207 7 898 6 359 1 536 6 143 2 116 10 35 8 384 2 270 3 622 10 218 8 754 8 902 4 22 9 587 3 55 6 172 10 876 2 838 1 776 1 226 7 875 5 682 8 468 1 341 9 82 8 316 7 697 7
24 50 13179 61 8 417 9 640 1 516 1 773 2 445 2 854 2 802 2 729 6 856 10 286 4 712 8 412 4 535 10 980 4 296 2 653 3 743 3 258 5 659 1 251 10 855 3 421 6 551 9 141 2 734 6 23 3 228 8 949 7 500 2 954 3 185 8 985 9 905 5 283 3 595 6 183 9 708 5 610 3 227 1 488 2 295 10 621 5 499 7 314 2 233 6 566 10 893 6 154 7 381 7
25 50 13290 81 6 251 2 973 5 615 2 608 3 854 7 235 10 997 7 314 7 134 9 580 8 887 6 967 9 243 3 265 3 541 7 888 1 578 10 995 5 793 4 737 8 401 3 498 9 530 1 947 5 142 6 732 8 23 10 806 6 522 2 414 10 776 4 48 7 551 2 780 6 680 7 256 5 626 6 236 9 654 10 930 2 333 7 554 2 114 1 59 9 356 6 225 3 524 7 346 5 982 6
26 50 12924 784 10 732 9 945 7 197 1 216 8 482 10 434 7 281 9 558 8 785 8 909 1 153 3 543 8 259 1 683 2 618 6 181 9 874 8 315 3 428 2 900 9 781 6 647 3 936 4 301 1 171 1 213 5 693 7 703 3 347 5 246 4 202 7 312 7 904 6 849 1 507 1 591 9 138 7 52 5 441 2 145 3 912 9 638 6 816 2 610 4 855 8 629 1 141 5 536 9 256 6
27 50 13782 977 8 456 6 845 5 667 9 837 10 766 9 633 6 788 10 641 9 901 7 258 5 984 6 388 6 293 3 594 8 141 3 255 8 538 1 992 6 71 10 277 8 979 9 14 8 848 6 949 10 512 6 206 7 444 5 323 6 868 8 283 10 190 9 307 7 339 1 634 9 830 10 160 8 962 10 17 7 930 6 831 5 674 7 618 9 665 7 267 9 196 6 539 5 535 7 505 8 638 6
28 50 12570 78 6 198 7 899 9 264 7 108 1 47 4 404 4 524 2 722 10 858 10 839 6 796 7 260 2 606 6 849 5 801 6 532 10 173 2 528 8 998 7 870 5 581 4 120 4 647 3 643 6 533 3 261 10 562 2 361 9 987 1 465 10 487 6 489 1 129 9 150 6 355 9 522 7 644 1 390 2 186 5 498 8 217 10 749 10 982 1 648 10 21 4 459 7 811 10 869 9 20 8
29 50 11834 417 6 37 8 13 2 931 2 674 6 138 1 185 7 632 3 836 5 393 6 285 5 299 5 624 10 394 2 400 3 510 6 139 8 754 3 929 6 256 2 151 4 124 7 100 8 971 7 72 5 474 8 479 5 803 2 586 6 594 5 961 5 801 1 704 6 305 2 941 10 443 3 61 9 404 8 451 3 592 5 516 9 643 10 101 5 225 9 690 2 144 2 763 9 267 7 830 9 626 7
30 50 11684 1 1 828 1 334 7 931 6 938 5 244 7 89 5 689 5 460 9 874 3 649 9 734 1 567 2 829 9 262 5 515 4 385 4 94 10 393 6 798 10 822 1 918 10 275 7 95 6 295 10 458 6 543 8 607 4 887 5 507 1 222 10 77 7 213 6 659 10 341 1 335 8 23 2 216 9 47 3 140 7 510 8 399 7 787 5 453 1 151 5 714 1 221 3 835 9 991 5 13 3
31 50 12185 887 10 293 1 661 8 81 7 722 1 563 1 400 4 798 6 958 2 679 8 747 2 730 9 724 5 389 7 691 2 101 9 453 3 542 3 253 2 171 4 194 4 557 4 47 4 779 6 307 9 463 3 201 3 276 9 112 4 151 5 795 9 317 7 972 9 439 4 600 5 139 5 321 2 83 6 863 8 332 1 252 7 223 6 812 1 256 3 544 6 788 10 837 6 229 8 885 9 753 6
32 50 14559 783 2 872 3 623 4 480 7 743 4 508 4 900 2 142 3 932 7 985 8 803 4 869 9 580 7 798 6 116 1 3 10 442 4 705 6 827 4 253 9 347 2 914 8 545 5 660 9 452 7 656 6 472 6 596 3 973 3 218 10 943 2 41 6 445 5 152 3 281 6 543 7 867 7 577 3 863 8 591 4 584 8 271 8 474 6 810 8 259 10 589 1 951 9 937 8 374 10 370 4
33 50 11711 195 3 632 3 721 10 175 3 148 8 249 3 715 9 490 8 737 2 337 5 31 5 547 3 554 5 80 9 274 2 932 10 66 5 584 6 475 9 720 2 876 10 56 2 191 8 130 7 549 6 273 9 743 9 263 6 6 3 574 1 496 7 451 1 771 4 698 7 144 7 570 1 89 6 313 9 523 4 557 3 611 9 353 3 999 5 648 4 309 3 987 4 429 7 364 2 822 1 966 10
34 50 13466 718 8 918 3 548 7 793 4 639 6 284 1 108 2 957 8 638 6 680 4 69 1 412 3 12 3 845 1 550 4 228 8 943 2 589 2 490 2 945 10 489 8 470 6 862 9 703 1 44 5 474 2 195 7 896 8 469 1 68 1 766 6 608 1 569 6 902 9 929 7 538 7 426 10 365 9 138 7 181 3 314 4 347 2 892 4 723 2 972 3 749 9 52 9 187 9 711 5 528 9
35 50 11430 135 6 686 4 660 5 983 9 165 5 231 1 158 10 732 9 185 4 32 6 898 1 126 9 941 3 548 1 909 7 911 5 74 7 888 6 273 2 164 7 736 6 267 6 27 1 294 2 156 8 367 4 810 5 2 10 157 1 753 7 679 3 812 3 259 1 838 1 353 10 8 8 586 3 125 8 899 6 444 6 54 7 385 8 850 6 406 3 238 5 781 1 986 3 159 8 370 2 361 8
36 50 12704 172 8 272 8 586 10 335 1 97 10 229 3 990 10 319 7 532 6 921 5 808 8 197 7 646 9 360 5 992 10 324 5 369 6 514 4 117 8 686 6 940 4 398 9 344 6 27 5 624 8 891 1 205 8 749 2 358 10 507 1 179 2 568 8 129 1 853 8 281 9 163 2 804 10 852 7 628 8 374 3 825 4 385 2 703 4 935 2 593 3 465 4 975 2 23 3 464 7 700 4
37 50 12925 765 2 315 9 774 6 67 3 44 10 355 10 56 9 953 10 224 8 522 7 680 6 292 6 17 6 109 10 892 10 576 7 374 2 577 7 408 5 251 3 787 5 842 3 327 3 919 6 824 5 597 1 378 3 177 3 63 9 934 2 936 2 947 7 870 5 865 5 738 3 299 4 844 4 142 8 912 7 322 8 655 2 727 7 11 9 319 1 54 3 306 8 839 4 217 4 770 3 978 9
38 50 11966 435 9 322 10 622 5 128 5 873 1 234 8 282 10 784 4 728 5 14 3 347 1 480 5 505 9 820 6 481 8 484 8 778 8 897 1 972 6 635 7 176 8 724 10 179 9 453 8 313 9 390 9 841 2 196 5 270 5 102 4 806 9 293 5 618 3 638 5 29 4 521 8 557 2 426 8 486 3 80 4 425 1 145 6 267 4 515 8 520 2 89 2 986 8 855 5 402 5 809 4
39 50 12360 483 7 955 10 484 1 943 6 96 9 6 2 364 3 785 10 998 9 349 7 970 7 329 7 846 5 281 8 769 1 521 3 510 8 863 3 620 7 260 7 227 5 659 10 259 5 571 7 445 1 773 6 60 3 72 5 987 4 152 8 145 5 62 4 204 6 823 4 258 9 10 4 899 1 485 5 873 1 489 4 865 6 203 10 677 9 8 3 611 7 229 7 529 4 190 6 583 4 940 10
40 50 10689 604 9 66 5 252 10 251 4 642 10 267 6 345 1 527 4 280 5 106 2 1 6 580 1 919 1 37 1 484 6 693 9 276 8 645 7 307 6 651 8 635 9 805 1 442 4 56 1 218 3 314 10 198 3 451 6 13 7 969 8 814 1 286 9 770 1 968 6 826 8 375 2 238 1 494 9 214 10 751 3 62 4 353 2 308 5 79 2 641 7 519 6 59 7 894 8 439 1 255 6
41 50 11776 830 9 779 10 512 2 98 7 173 1 212 5 616 4 198 4 718 6 595 10 323 6 515 1 622 10 209 2 973 3 27 2 444 5 221 7 428 1 735 1 871 6 187 8 509 4 761 8 659 8 639 3 153 6 146 3 626 9 885 10 287 8 883 3 611 1 870 3 276 2 855 1 360 2 82 5 453 1 106 2 650 8 36 2 503 3 66 8 441 2 568 7 692 2 169 4 695 10 286 10
42 50 13043 212 10 542 3 831 5 18 5 986 3 146 5 560 1 788 5 713 6 894 5 859 3 231 2 967 1 555 1 141 10 982 4 331 5 626 2 850 3 796 5 765 2 821 7 474 10 443 9 165 6 43 6 501 4 277 7 376 2 127 6 23 10 571 4 334 7 515 3 191 2 369 8 955 1 984 1 778 9 17 3 361 2 965 6 669 1 362 2 909 9 226 8 800 9 54 8 445 8 538 9
43 50 12893 957 5 413 7 180 3 349 7 511 6 422 4 757 6 209 7 169 2 980 7 151 6 797 2 136 10 649 1 789 8 391 5 735 3 594 4 348 4 223 10 659 4 785 8 381 6 544 9 267 6 626 9 433 4 70 8 623 10 500 1 608 10 508 4 45 3 607 2 746 9 953 7 824 8 524 5 83 9 753 1 294 10 470 6 503 1 646 5 961 5 888 10 35 7 965 1 551 1 174 8
44 50 12292 752 6 404 7 215 7 131 9 698 6 350 1 965 9 69 8 61 4 944 3 858 3 644 4 281 8 26 1 531 9 479 2 325 4 560 1 513 1 540 10 926 1 552 2 411 10 709 1 685 5 844 5 187 7 490 8 447 6 650 7 714 10 258 10 169 3 226 9 172 7 136 2 338 10 822 10 790 4 346 4 487 10 333 6 82 2 772 7 801 10 662 3 877 6 923 6 207 9 223 10
45 50 12683 398 2 143 9 742 6 405 7 625 6 219 2 77 10 425 5 523 4 687 5 232 10 852 8 477 6 195 3 834 10 4 3 721 6 642 4 283 8 53 7 393 1 208 2 993 4 198 7 507 6 21 8 677 4 153 9 744 7 534 3 190 8 586 7 461 1 970 8 803 8 603 4 788 6 418 1 973 4 278 9 656 7 237 1 916 10 579 10 576 4 172 8 931 9 804 2 860 5 601 2
46 50 13526 353 3 87 10 978 6 910 3 139 9 863 6 258 9 376 3 488 6 832 6 769 6 533 2 464 8 443 5 813 3 689 7 598 7 656 7 983 7 229 3 808 1 619 5 542 6 237 1 652 1 796 2 128 10 823 3 720 7 618 2 12 8 48 9 784 5 535 6 323 4 591 2 206 9 546 9 906 5 480 7 907 7 681 6 307 3 328 8 120 7 909 1 954 8 91 10 714 5 207 8
47 50 11937 740 7 870 8 357 7 396 3 253 5 819 1 502 9 896 10 354 4 537 5 520 7 307 6 456 7 915 1 373 1 908 5 270 9 762 6 157 8 500 4 59 1 237 9 906 6 262 9 284 8 1 2 96 8 887 4 92 7 217 4 314 1 833 5 442 1 690 10 698 9 333 6 551 9 665 7 316 8 585 9 716 7 30 1 114 8 655 7 674 3 473 10 255 5 134 8 467 5 997 5
48 50 11712 715 2 272 6 602 6 722 8 566 8 868 1 595 10 443 10 517 9 617 3 23 9 234 7 745 9 324 2 893 3 376 7 354 7 224 5 935 5 500 3 444 2 549 3 926 8 561 7 455 9 664 8 378 9 758 1 620 10 725 7 609 8 345 2 385 9 129 10 130 3 403 1 631 7 187 10 360 5 166 4 13 9 854 10 237 1 208 3 167 4 221 7 251 4 333 9 532 2 659 4
49 50 12618 47 1 596 3 809 6 852 3 351 8 86 1 871 7 120 3 621 7 445 8 233 7 736 3 421 8 363 2 711 3 918 7 996 3 250 4 698 3 877 10 470 4 931 2 492 10 525 3 728 1 252 2 338 7 146 10 54 9 413 4 330 1 228 3 122 2 892 4 260 2 396 5 574 7 416 5 963 10 702 6 131 4 973 7 159 4 522 9 846 6 176 8 831 8 631 2 261 6 473 2
